time,temperature_2m,weather_code,precipitation,rain,snowfall,cloudcover,windspeed_10m,date,weather_code_daily,wind_speed_10m_max,sunrise,sunset,daylight_duration,hour,day_of_week,month,year
2022-11-23 15:00:00,8.1,61.0,2.0,2.0,0.0,100.0,26.1,2022-11-23,61.0,26.1,2022-11-23T09:12,2022-11-23T17:46,30831.46,15,2,11,2022
2022-11-23 16:00:00,7.9,61.0,1.6,1.6,0.0,100.0,25.2,2022-11-23,61.0,26.1,2022-11-23T09:12,2022-11-23T17:46,30831.46,16,2,11,2022
2022-11-23 17:00:00,7.9,53.0,0.5,0.5,0.0,100.0,23.0,2022-11-23,61.0,26.1,2022-11-23T09:12,2022-11-23T17:46,30831.46,17,2,11,2022
2022-11-23 18:00:00,7.9,0.0,0.0,0.0,0.0,0.0,20.1,2022-11-23,61.0,26.1,2022-11-23T09:12,2022-11-23T17:46,30831.46,18,2,11,2022
2022-11-23 19:00:00,7.7,0.0,0.0,0.0,0.0,12.0,18.5,2022-11-23,61.0,26.1,2022-11-23T09:12,2022-11-23T17:46,30831.46,19,2,11,2022
2022-11-23 20:00:00,8.1,0.0,0.0,0.0,0.0,18.0,19.8,2022-11-23,61.0,26.1,2022-11-23T09:12,2022-11-23T17:46,30831.46,20,2,11,2022
2022-11-23 21:00:00,8.3,1.0,0.0,0.0,0.0,27.0,22.2,2022-11-23,61.0,26.1,2022-11-23T09:12,2022-11-23T17:46,30831.46,21,2,11,2022
2022-11-23 22:00:00,8.5,1.0,0.0,0.0,0.0,41.0,23.1,2022-11-23,61.0,26.1,2022-11-23T09:12,2022-11-23T17:46,30831.46,22,2,11,2022
2022-11-23 23:00:00,8.4,1.0,0.0,0.0,0.0,36.0,22.3,2022-11-23,61.0,26.1,2022-11-23T09:12,2022-11-23T17:46,30831.46,23,2,11,2022
2022-11-24 00:00:00,8.3,3.0,0.0,0.0,0.0,98.0,21.7,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,0,3,11,2022
2022-11-24 01:00:00,8.4,3.0,0.0,0.0,0.0,83.0,22.7,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,1,3,11,2022
2022-11-24 02:00:00,8.7,3.0,0.0,0.0,0.0,100.0,21.8,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,2,3,11,2022
2022-11-24 03:00:00,8.6,3.0,0.0,0.0,0.0,100.0,22.5,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,3,3,11,2022
2022-11-24 04:00:00,8.6,51.0,0.3,0.3,0.0,100.0,24.1,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,4,3,11,2022
2022-11-24 05:00:00,8.0,53.0,0.7,0.7,0.0,100.0,23.1,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,5,3,11,2022
2022-11-24 06:00:00,8.3,51.0,0.1,0.1,0.0,100.0,26.7,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,6,3,11,2022
2022-11-24 07:00:00,8.0,3.0,0.0,0.0,0.0,91.0,24.9,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,7,3,11,2022
2022-11-24 08:00:00,7.5,0.0,0.0,0.0,0.0,10.0,22.5,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,8,3,11,2022
2022-11-24 09:00:00,7.1,0.0,0.0,0.0,0.0,2.0,21.3,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,9,3,11,2022
2022-11-24 10:00:00,7.2,0.0,0.0,0.0,0.0,0.0,19.1,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,10,3,11,2022
2022-11-24 11:00:00,8.3,0.0,0.0,0.0,0.0,4.0,21.1,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,11,3,11,2022
2022-11-24 12:00:00,9.6,1.0,0.0,0.0,0.0,37.0,24.5,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,12,3,11,2022
2022-11-24 13:00:00,10.6,0.0,0.0,0.0,0.0,5.0,18.1,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,13,3,11,2022
2022-11-24 14:00:00,10.3,1.0,0.0,0.0,0.0,45.0,18.9,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,14,3,11,2022
2022-11-24 15:00:00,10.7,3.0,0.0,0.0,0.0,98.0,17.4,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,15,3,11,2022
2022-11-24 16:00:00,10.6,2.0,0.0,0.0,0.0,56.0,17.3,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,16,3,11,2022
2022-11-24 17:00:00,10.0,1.0,0.0,0.0,0.0,46.0,19.8,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,17,3,11,2022
2022-11-24 18:00:00,9.2,3.0,0.0,0.0,0.0,100.0,21.3,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,18,3,11,2022
2022-11-24 19:00:00,9.4,3.0,0.0,0.0,0.0,92.0,23.8,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,19,3,11,2022
2022-11-24 20:00:00,9.3,1.0,0.0,0.0,0.0,28.0,24.5,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,20,3,11,2022
2022-11-24 21:00:00,9.4,3.0,0.0,0.0,0.0,99.0,23.8,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,21,3,11,2022
2022-11-24 22:00:00,9.8,3.0,0.0,0.0,0.0,100.0,25.4,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,22,3,11,2022
2022-11-24 23:00:00,10.2,3.0,0.0,0.0,0.0,100.0,24.9,2022-11-24,53.0,26.7,2022-11-24T09:14,2022-11-24T17:45,30679.05,23,3,11,2022
2022-11-25 00:00:00,10.0,3.0,0.0,0.0,0.0,100.0,22.7,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,0,4,11,2022
2022-11-25 01:00:00,10.5,51.0,0.3,0.3,0.0,100.0,22.4,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,1,4,11,2022
2022-11-25 02:00:00,10.1,55.0,1.2,1.2,0.0,100.0,19.4,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,2,4,11,2022
2022-11-25 03:00:00,10.0,61.0,1.7,1.7,0.0,100.0,19.2,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,3,4,11,2022
2022-11-25 04:00:00,9.5,61.0,1.5,1.5,0.0,100.0,19.0,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,4,4,11,2022
2022-11-25 05:00:00,9.4,51.0,0.2,0.2,0.0,97.0,16.8,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,5,4,11,2022
2022-11-25 06:00:00,9.1,0.0,0.0,0.0,0.0,10.0,17.1,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,6,4,11,2022
2022-11-25 07:00:00,8.6,1.0,0.0,0.0,0.0,28.0,16.4,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,7,4,11,2022
2022-11-25 08:00:00,8.4,0.0,0.0,0.0,0.0,14.0,16.4,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,8,4,11,2022
2022-11-25 09:00:00,8.1,0.0,0.0,0.0,0.0,9.0,17.3,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,9,4,11,2022
2022-11-25 10:00:00,7.9,0.0,0.0,0.0,0.0,7.0,18.0,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,10,4,11,2022
2022-11-25 11:00:00,8.5,0.0,0.0,0.0,0.0,10.0,19.6,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,11,4,11,2022
2022-11-25 12:00:00,9.5,0.0,0.0,0.0,0.0,12.0,19.9,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,12,4,11,2022
2022-11-25 13:00:00,10.3,1.0,0.0,0.0,0.0,26.0,20.2,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,13,4,11,2022
2022-11-25 14:00:00,10.7,0.0,0.0,0.0,0.0,4.0,16.6,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,14,4,11,2022
2022-11-25 15:00:00,11.3,1.0,0.0,0.0,0.0,35.0,18.9,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,15,4,11,2022
2022-11-25 16:00:00,11.2,1.0,0.0,0.0,0.0,31.0,15.3,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,16,4,11,2022
2022-11-25 17:00:00,10.4,51.0,0.1,0.1,0.0,18.0,12.7,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,17,4,11,2022
2022-11-25 18:00:00,8.8,0.0,0.0,0.0,0.0,4.0,10.4,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,18,4,11,2022
2022-11-25 19:00:00,8.0,0.0,0.0,0.0,0.0,0.0,11.4,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,19,4,11,2022
2022-11-25 20:00:00,7.3,0.0,0.0,0.0,0.0,1.0,10.6,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,20,4,11,2022
2022-11-25 21:00:00,6.6,0.0,0.0,0.0,0.0,3.0,9.6,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,21,4,11,2022
2022-11-25 22:00:00,6.3,0.0,0.0,0.0,0.0,0.0,10.3,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,22,4,11,2022
2022-11-25 23:00:00,5.9,0.0,0.0,0.0,0.0,0.0,10.0,2022-11-25,61.0,22.7,2022-11-25T09:15,2022-11-25T17:44,30529.96,23,4,11,2022
2022-11-26 00:00:00,5.6,0.0,0.0,0.0,0.0,0.0,9.3,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,0,5,11,2022
2022-11-26 01:00:00,5.1,0.0,0.0,0.0,0.0,0.0,8.4,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,1,5,11,2022
2022-11-26 02:00:00,5.2,0.0,0.0,0.0,0.0,0.0,9.6,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,2,5,11,2022
2022-11-26 03:00:00,4.6,0.0,0.0,0.0,0.0,4.0,9.4,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,3,5,11,2022
2022-11-26 04:00:00,4.5,1.0,0.0,0.0,0.0,28.0,11.4,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,4,5,11,2022
2022-11-26 05:00:00,4.6,3.0,0.0,0.0,0.0,100.0,12.2,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,5,5,11,2022
2022-11-26 06:00:00,4.9,3.0,0.0,0.0,0.0,100.0,12.4,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,6,5,11,2022
2022-11-26 07:00:00,5.2,3.0,0.0,0.0,0.0,100.0,13.7,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,7,5,11,2022
2022-11-26 08:00:00,5.4,3.0,0.0,0.0,0.0,100.0,13.4,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,8,5,11,2022
2022-11-26 09:00:00,5.7,3.0,0.0,0.0,0.0,100.0,14.5,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,9,5,11,2022
2022-11-26 10:00:00,6.3,3.0,0.0,0.0,0.0,100.0,15.6,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,10,5,11,2022
2022-11-26 11:00:00,7.2,3.0,0.0,0.0,0.0,100.0,16.1,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,11,5,11,2022
2022-11-26 12:00:00,8.2,3.0,0.0,0.0,0.0,97.0,12.9,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,12,5,11,2022
2022-11-26 13:00:00,9.2,3.0,0.0,0.0,0.0,83.0,13.7,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,13,5,11,2022
2022-11-26 14:00:00,10.0,1.0,0.0,0.0,0.0,49.0,15.5,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,14,5,11,2022
2022-11-26 15:00:00,10.4,2.0,0.0,0.0,0.0,69.0,15.5,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,15,5,11,2022
2022-11-26 16:00:00,10.2,2.0,0.0,0.0,0.0,55.0,15.7,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,16,5,11,2022
2022-11-26 17:00:00,9.4,1.0,0.0,0.0,0.0,35.0,16.4,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,17,5,11,2022
2022-11-26 18:00:00,8.2,3.0,0.0,0.0,0.0,95.0,16.6,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,18,5,11,2022
2022-11-26 19:00:00,7.5,3.0,0.0,0.0,0.0,96.0,17.4,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,19,5,11,2022
2022-11-26 20:00:00,6.6,3.0,0.0,0.0,0.0,100.0,19.8,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,20,5,11,2022
2022-11-26 21:00:00,6.0,3.0,0.0,0.0,0.0,100.0,19.2,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,21,5,11,2022
2022-11-26 22:00:00,5.9,3.0,0.0,0.0,0.0,100.0,21.3,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,22,5,11,2022
2022-11-26 23:00:00,6.1,3.0,0.0,0.0,0.0,100.0,20.5,2022-11-26,3.0,21.3,2022-11-26T09:17,2022-11-26T17:43,30384.4,23,5,11,2022
2022-11-27 00:00:00,6.6,3.0,0.0,0.0,0.0,97.0,20.5,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,0,6,11,2022
2022-11-27 01:00:00,6.1,3.0,0.0,0.0,0.0,100.0,18.4,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,1,6,11,2022
2022-11-27 02:00:00,7.0,3.0,0.0,0.0,0.0,100.0,21.6,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,2,6,11,2022
2022-11-27 03:00:00,7.1,3.0,0.0,0.0,0.0,100.0,22.0,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,3,6,11,2022
2022-11-27 04:00:00,7.4,3.0,0.0,0.0,0.0,100.0,23.0,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,4,6,11,2022
2022-11-27 05:00:00,7.6,3.0,0.0,0.0,0.0,100.0,23.2,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,5,6,11,2022
2022-11-27 06:00:00,7.7,3.0,0.0,0.0,0.0,100.0,21.3,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,6,6,11,2022
2022-11-27 07:00:00,7.8,3.0,0.0,0.0,0.0,100.0,20.6,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,7,6,11,2022
2022-11-27 08:00:00,7.9,3.0,0.0,0.0,0.0,100.0,19.1,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,8,6,11,2022
2022-11-27 09:00:00,7.9,3.0,0.0,0.0,0.0,100.0,19.1,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,9,6,11,2022
2022-11-27 10:00:00,7.6,51.0,0.3,0.3,0.0,100.0,19.1,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,10,6,11,2022
2022-11-27 11:00:00,7.5,53.0,0.6,0.6,0.0,100.0,19.5,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,11,6,11,2022
2022-11-27 12:00:00,7.2,53.0,0.8,0.8,0.0,100.0,18.7,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,12,6,11,2022
2022-11-27 13:00:00,7.3,53.0,0.9,0.9,0.0,100.0,18.7,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,13,6,11,2022
2022-11-27 14:00:00,7.4,51.0,0.4,0.4,0.0,100.0,16.9,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,14,6,11,2022
2022-11-27 15:00:00,7.7,51.0,0.3,0.3,0.0,100.0,17.0,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,15,6,11,2022
2022-11-27 16:00:00,7.9,51.0,0.3,0.3,0.0,100.0,17.4,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,16,6,11,2022
2022-11-27 17:00:00,7.9,53.0,0.8,0.8,0.0,100.0,16.3,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,17,6,11,2022
2022-11-27 18:00:00,7.9,53.0,0.6,0.6,0.0,100.0,16.3,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,18,6,11,2022
2022-11-27 19:00:00,7.9,53.0,0.8,0.8,0.0,100.0,15.8,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,19,6,11,2022
2022-11-27 20:00:00,7.7,61.0,1.3,1.3,0.0,100.0,15.6,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,20,6,11,2022
2022-11-27 21:00:00,7.7,55.0,1.0,1.0,0.0,100.0,15.5,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,21,6,11,2022
2022-11-27 22:00:00,8.0,53.0,0.8,0.8,0.0,100.0,16.4,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,22,6,11,2022
2022-11-27 23:00:00,8.3,53.0,0.5,0.5,0.0,100.0,16.7,2022-11-27,61.0,23.2,2022-11-27T09:18,2022-11-27T17:42,30242.62,23,6,11,2022
2022-11-28 00:00:00,8.5,51.0,0.2,0.2,0.0,100.0,18.0,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,0,0,11,2022
2022-11-28 01:00:00,8.6,51.0,0.2,0.2,0.0,100.0,20.6,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,1,0,11,2022
2022-11-28 02:00:00,8.5,51.0,0.3,0.3,0.0,100.0,19.3,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,2,0,11,2022
2022-11-28 03:00:00,8.3,51.0,0.4,0.4,0.0,100.0,18.6,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,3,0,11,2022
2022-11-28 04:00:00,8.2,51.0,0.3,0.3,0.0,100.0,18.1,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,4,0,11,2022
2022-11-28 05:00:00,8.2,51.0,0.3,0.3,0.0,100.0,16.8,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,5,0,11,2022
2022-11-28 06:00:00,8.2,51.0,0.1,0.1,0.0,100.0,14.3,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,6,0,11,2022
2022-11-28 07:00:00,8.1,51.0,0.1,0.1,0.0,100.0,11.7,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,7,0,11,2022
2022-11-28 08:00:00,8.1,3.0,0.0,0.0,0.0,100.0,10.5,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,8,0,11,2022
2022-11-28 09:00:00,8.2,3.0,0.0,0.0,0.0,100.0,9.4,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,9,0,11,2022
2022-11-28 10:00:00,7.8,3.0,0.0,0.0,0.0,100.0,10.0,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,10,0,11,2022
2022-11-28 11:00:00,8.3,3.0,0.0,0.0,0.0,100.0,11.4,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,11,0,11,2022
2022-11-28 12:00:00,9.2,3.0,0.0,0.0,0.0,100.0,9.7,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,12,0,11,2022
2022-11-28 13:00:00,9.8,3.0,0.0,0.0,0.0,100.0,9.4,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,13,0,11,2022
2022-11-28 14:00:00,9.8,3.0,0.0,0.0,0.0,100.0,11.2,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,14,0,11,2022
2022-11-28 15:00:00,10.2,3.0,0.0,0.0,0.0,98.0,10.9,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,15,0,11,2022
2022-11-28 16:00:00,10.1,3.0,0.0,0.0,0.0,100.0,10.6,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,16,0,11,2022
2022-11-28 17:00:00,9.7,3.0,0.0,0.0,0.0,100.0,8.9,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,17,0,11,2022
2022-11-28 18:00:00,9.4,3.0,0.0,0.0,0.0,100.0,9.0,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,18,0,11,2022
2022-11-28 19:00:00,8.2,3.0,0.0,0.0,0.0,100.0,7.1,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,19,0,11,2022
2022-11-28 20:00:00,7.5,3.0,0.0,0.0,0.0,100.0,8.4,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,20,0,11,2022
2022-11-28 21:00:00,7.2,3.0,0.0,0.0,0.0,100.0,8.4,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,21,0,11,2022
2022-11-28 22:00:00,6.7,3.0,0.0,0.0,0.0,99.0,7.9,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,22,0,11,2022
2022-11-28 23:00:00,6.2,1.0,0.0,0.0,0.0,47.0,7.6,2022-11-28,51.0,20.6,2022-11-28T09:20,2022-11-28T17:41,30104.85,23,0,11,2022
2022-11-29 00:00:00,4.4,3.0,0.0,0.0,0.0,89.0,7.8,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,0,1,11,2022
2022-11-29 01:00:00,3.8,3.0,0.0,0.0,0.0,94.0,7.6,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,1,1,11,2022
2022-11-29 02:00:00,3.8,3.0,0.0,0.0,0.0,84.0,8.0,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,2,1,11,2022
2022-11-29 03:00:00,3.8,3.0,0.0,0.0,0.0,100.0,5.7,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,3,1,11,2022
2022-11-29 04:00:00,3.9,3.0,0.0,0.0,0.0,100.0,5.4,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,4,1,11,2022
2022-11-29 05:00:00,3.2,3.0,0.0,0.0,0.0,93.0,6.3,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,5,1,11,2022
2022-11-29 06:00:00,2.6,3.0,0.0,0.0,0.0,95.0,7.2,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,6,1,11,2022
2022-11-29 07:00:00,2.3,3.0,0.0,0.0,0.0,100.0,6.6,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,7,1,11,2022
2022-11-29 08:00:00,2.9,3.0,0.0,0.0,0.0,100.0,2.8,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,8,1,11,2022
2022-11-29 09:00:00,3.2,3.0,0.0,0.0,0.0,100.0,3.3,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,9,1,11,2022
2022-11-29 10:00:00,2.8,3.0,0.0,0.0,0.0,100.0,5.4,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,10,1,11,2022
2022-11-29 11:00:00,3.5,3.0,0.0,0.0,0.0,100.0,5.9,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,11,1,11,2022
2022-11-29 12:00:00,4.2,3.0,0.0,0.0,0.0,100.0,5.1,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,12,1,11,2022
2022-11-29 13:00:00,5.2,3.0,0.0,0.0,0.0,100.0,5.5,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,13,1,11,2022
2022-11-29 14:00:00,5.4,3.0,0.0,0.0,0.0,100.0,8.7,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,14,1,11,2022
2022-11-29 15:00:00,6.3,3.0,0.0,0.0,0.0,100.0,8.0,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,15,1,11,2022
2022-11-29 16:00:00,6.7,3.0,0.0,0.0,0.0,100.0,7.4,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,16,1,11,2022
2022-11-29 17:00:00,6.9,3.0,0.0,0.0,0.0,100.0,7.6,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,17,1,11,2022
2022-11-29 18:00:00,6.8,3.0,0.0,0.0,0.0,100.0,5.8,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,18,1,11,2022
2022-11-29 19:00:00,6.7,3.0,0.0,0.0,0.0,100.0,4.2,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,19,1,11,2022
2022-11-29 20:00:00,6.5,3.0,0.0,0.0,0.0,100.0,4.1,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,20,1,11,2022
2022-11-29 21:00:00,6.4,3.0,0.0,0.0,0.0,100.0,6.0,2022-11-29,3.0,8.7,2022-11-29T09:21,2022-11-29T17:41,29971.32,21,1,11,2022
